Empresa,Código,Descrição,Classificação Fiscal,EAN (Unidade),EAN (Display),EAN  (Caixa),Cod,Grupo,Cod,Familia,Cadastras
NESTLE,12405305,DOGCHOW AdltPsExtraLife7 FrgArz 5x3kg BR,2309.90.10EX01  ,7891000247334,,7891000247341,255,6-Ração Premium Dog,1,Dog Chow (Pet Speciality),Não
NESTLE,12405306,DOGCHOW Adulto ExtraLife MedGde 5x3kg BR,2309.90.10EX01  ,7891000033036,,7891000033043,255,6-Ração Premium Dog,2,Dog Chow (Regular),Sim
NESTLE,12405393,DOGCHOW Filhote ExtraLifeMedGde 10x1kgBR,2309.90.10EX01  ,7896015606237,,7891000113677,255,6-Ração Premium Dog,2,Dog Chow (Regular),Não
NESTLE,12405394,DOGCHOW Adulto ExtraLife MedGde 10x1kgBR,2309.90.10EX01  ,7891000246832,,7891000246849,255,6-Ração Premium Dog,2,Dog Chow (Regular),Sim
NESTLE,12405395,DOG CHOW Filhote Extra Life Peq 10x1kgBR,2309.90.10EX01  ,7891000032701,,7891000113660,255,6-Ração Premium Dog,2,Dog Chow (Regular),Sim
NESTLE,12405396,DOGCHOWAdltPsPeqExtraLifeFrgArz5x3kgBR  ,2309.90.10EX01  ,7891000116579,,7891000116586,255,6-Ração Premium Dog,1,Dog Chow (Pet Speciality),Não
NESTLE,12405398,NESCAU CerMat 24x210g PRS19BUF BR       ,1904.10.00      ,7891000111161,,7891000257104,,,,,Não
NESTLE,12405404,PSTMP BiscRechChocPack 40x130gPRL40P36BR,1905.31.00      ,7891000241356,,7891000281369,,,,,Não
NESTLE,12405428,DOG CHOW Adlt Mini Peq Carne 15x100g BR ,2309.90.10EX01  ,7891000244135,,7891000244142,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405429,DOGCHOW Adlt Mini Peq Salmao 15x100g BR ,2309.90.10EX01  ,7891000244722,,7891000244739,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405431,DOG CHOW Adulto Extra Life Peq 20kg BR  ,2309.10.00      ,7891000247426,,                  ,255,6-Ração Premium Dog,2,Dog Chow (Regular),Não
NESTLE,12405432,DOG CHOW Adlt TdTm Frango 15x100g BR    ,2309.90.10EX01  ,7891000115657,,7891000115664,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405450,DOGCHOW Filhote Extra LifeMedGde10 1kgBR,2309.10.00      ,7896015606244,,                  ,255,6-Ração Premium Dog,2,Dog Chow (Regular),Sim
NESTLE,12405470,DOGCHOWAdltMiniPeq MixFrgPeru 15x100g BR,2309.90.10EX01  ,7891000244159,,7891000244166,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405471,DOG CHOW Adlt Mini Peq Frango 15x100g BR,2309.90.10EX01  ,7891000244111,,7891000244128,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405472,DOG CHOW Filh TdTm Carne 15x100g BR     ,2309.90.10EX01  ,7891000244746,,7891000244753,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405473,DOG CHOW Filh Mini Peq Frango 15x100g BR,2309.90.10EX01  ,7891000244760,,7891000244777,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405474,DOG CHOW Adlt TdTm Peru 15x100g BR      ,2309.90.10EX01  ,7891000115619,,7891000115626,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405475,DOG CHOW Adlt TdTm Carne 15x100g BR     ,2309.90.10EX01  ,7891000115633,,7891000115640,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405476,DOG CHOW TdTm Mix Frago Carne 15x100g BR,2309.90.10EX01  ,7891000115718,,7891000115725,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405477,DOG CHOW Adlt TdTm Cordeiro 15x100g BR  ,2309.90.10EX01  ,7891000115671,,7891000115688,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405478,DOG CHOW Filh TdTm Frango 15x100g BR    ,2309.90.10EX01  ,7891000115695,,7891000115701,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
NESTLE,12405488,DOG CHOW Adlt Mini Peq Cord 15x100g BR  ,2309.90.10EX01  ,7891000244340,,7891000244357,211,2-Úmidos,3,Dog Chow Úmido (Regular),Não
GAROTO,12405504,GRT Tab Choc Mamgo Beb Qte 4 14x90g  XI ,1806.32.10      ,7891008155044,7891008255041,17891008355045,,,,,Não
NESTLE,12405514,DOG CHOW Adulto ExtraLife MedGde 20kg BR,2309.10.00      ,7891000016206,,,255,6-Ração Premium Dog,2,Dog Chow (Regular),Não
NESTLE,12405516,NESCAU CerMat 16x400g PRPAValores BR    ,1904.10.00      ,7891000266182,,7891000266199,107,CEREAIS MATINAIS,47,NESCAU CEREAL,Não
NESTLE,12405517,NESCAU CerMat 24x210g PRPAValores BR    ,1904.10.00      ,7891000111161,,7891000257104,107,CEREAIS MATINAIS,47,NESCAU CEREAL,Não
NESTLE,12405518,NESCAU CerMat 14x770g PRPAValores BR    ,1904.10.00      ,7891000100448,,7891000100455,107,CEREAIS MATINAIS,47,NESCAU CEREAL,Não
NESTLE,12405519,NINHO 1  PBIO1 FasesSac 12x800g PR10  BR,1901.10.10      ,7891000282182,,7891000282199,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12405654,NINHO 1  PREBIO1 FasesLata3x1600gPR20 BR,1901.10.10      ,7891000282236,,7891000282243,115,LEITES DE CRESCIMENTO,109,NINHO FASES 800G,Sim
NESTLE,12405877,NESTOGENO 2 FI 6x1 2kg BR               ,1901.10.10      ,7891000282458,,7891000282465,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12405878,NESTOGENO 1 FI 6x1 2kg BR               ,1901.10.10      ,7891000282496,,7891000282502,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
DPA,12405990,NESTLE GREGO Frutas Vermelhas 24x90g BR ,0403.10.00EX01  ,7891000254622,,7891000282571,,,,,Não
NESTLE,12406053,MUCILON BL MltrsSac 9 500 100 gPR100g BR,1901.10.30      ,7891000282625,,7891000282632,102,BABY FOOD,8,MUCILON TRAD SACHET,Sim
NESTLE,12406054,MUCILON BL ArzAvaSac9 500 100 gPR100g BR,1901.10.30      ,7891000282663,,7891000282670,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12406109,NESTLE Aveia Flocos Organico 28x170g BR ,1104.12.00      ,7891000282700,,7891000282717,106,CEREAIS FAMILIA,37,NESTLE AVEIA ORGANICA,Sim
NESTLE,12406131,NESTLE CLASSIC Achoc Po 24x200g BR      ,1806.90.00EX01  ,7891000283219,,7891000283226,104,BEBIDAS POS,12,ACHOC. SAZONAIS,Sim
NESTLE,12406218,NINHO 1  PREBIO 1 Fases Lepo 6x1200g BR ,1901.10.10      ,7891000282748,,7891000282755,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12406317,NINHO 3  PBIO3 Fases Lepo 6x800g BR     ,1901.10.10      ,7891000282809,,7891000282816,115,LEITES DE CRESCIMENTO,109,NINHO FASES 800G,Sim
DPA,12406318,NESTLE GREGO Tradicional 24x90g BR      ,0403.10.00EX01  ,78936171,,7891000282854,,,,,Não
DPA,12406406,NESTLE GREGO Torta Marj 24x90g BR       ,0403.10.00EX01  ,78936690,,7891000282892,,,,,Não
DPA,12406407,NESTLE GREGO Torta de Limao 24x90g BR   ,0403.10.00EX01  ,78936126,,7891000282939,,,,,Não
DPA,12406408,NESTLE GREGO Torta de Morango 24x90g BR ,0403.10.00EX01  ,78936119,,7891000282977,,,,,Não
NESTLE,12406462,NAN SUPREME 2 BL LWHP005 6x800g BR      ,1901.10.10      ,7613034968388,,7613034968395,,,,,Não
NESTLE,12406547,GALAK Achoc Po 24x200g BR               ,1702.90.00      ,7891000283004,,7891000283011,104,BEBIDAS POS,12,ACHOC. SAZONAIS,Sim
NESTLE,12406578,NUTREN SENIOR Bau Garr 4 6x200ml  N1 BR ,2106.90.90      ,7613033500008,7613033503832,7613033500015,,,,,Não
NESTLE,12406733,NESLAC Composto Lac 6x900g PR100gGrts BR,1901.10.10      ,7891000283288,,7891000283295,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12406734,NESC Serras Solu Fco 24x90g BR          ,2101.11.10      ,7891000283325,,7891000283332,118,NESCAFE,129,ORIGENS SOLUVEL,Sim
NESTLE,12406735,NESC Sao Solu Fco 24x90g BR             ,2101.11.10      ,7891000283363,,7891000283370,118,NESCAFE,129,ORIGENS SOLUVEL,Sim
NESTLE,12406736,NESC Chapada Solu Fco 24x90g BR         ,2101.11.10      ,7891000283400,,7891000283417,118,NESCAFE,129,ORIGENS SOLUVEL,Sim
NESTLE,12406737,NESC Serras Torr Mdo Lata 12x250g BR    ,0901.21.00      ,7891000283448,,7891000283455,118,NESCAFE,130,ORIGENS T&M,Sim
NESTLE,12406776,KIT KAT Tablete Morango 4 14x102g  BR   ,1905.32.00      ,7891000283486,7891000283493,7891000283509,108,CHOCOLATES NESTLE,58,KIT KAT TABLETES,Sim
NESTLE,12406779,KIT KAT Tablete Limao 4 14x102g  BR     ,1905.32.00      ,7891000283530,7891000283547,7891000283554,108,CHOCOLATES NESTLE,58,KIT KAT TABLETES,Sim
NESTLE,12406947,NESCAU ACTIV-GO Ppb Base 24x200ml BR    ,2202.99.00EX01  ,7891000283585,,7891000283592,101,ACHOCOLATADOS RTD,3,RTD 200ML REGULAR,Não
NESTLE,12406965,NESC Chapada Torr Mdo Lata 12x250g BR   ,0901.21.00      ,7891000283622,,7891000283639,118,NESCAFE,130,ORIGENS T&M,Sim
NESTLE,12406966,NESC SaoSebastiaoTorrMoidoLata 12x250gBR,0901.21.00      ,7891000283660,,7891000283677,118,NESCAFE,130,ORIGENS T&M,Sim
NESTLE,12406967,NESCAFE GOLD TorrMoidoSuaveSac 12x250gBR,0901.21.00      ,7891000283707,,7891000283714,118,NESCAFE,122,GOLD T&M,Sim
NESTLE,12406968,NESCAFE GOLDTorrMoidoIntensoSac12x250gBR,0901.21.00      ,7891000283745,,7891000283752,118,NESCAFE,122,GOLD T&M,Sim
NESTLE,12406969,NESC GOLD TorrMdoEquilibradoSac12x250gBR,0901.21.00      ,7891000283783,,7891000283790,118,NESCAFE,122,GOLD T&M,Sim
NESTLE,12406976,NESCAU ACTIV-GO Ppb Ecopack 3 9x200ml BR,2202.99.00EX01  ,7891000283820,,7891000283837,101,ACHOCOLATADOS RTD,3,RTD 200ML REGULAR,Não
NESTLE,12406978,NESCAU ACTIV-GODspl s Canudo3 9x200ml BR,2202.99.00EX01  ,7891000283868,,7891000283875,101,ACHOCOLATADOS RTD,3,RTD 200ML REGULAR,Não
NESTLE,12407027,NESCAFE GOLD INTENSO Fco Sgnt 6x100g XQ ,2101.11.10      ,7613037064322,,7613037064339,118,NESCAFE,121,GOLD SOLUVEL,Sim
NESTLE,12407028,NESCAFE GOLD BLEND Fco Sgnt 6x100g XQ   ,2101.11.10      ,7613037064643,,7613037064650,118,NESCAFE,121,GOLD SOLUVEL,Sim
NESTLE,12407196,SBUX Medium House Blend R G 12x250g XW  ,0901.21.00      ,762111364364,,40762111364379,120,STARBUCKS,134,STARBUCKS - T&M,Não
NESTLE,12407253,SBUX Medium Colombia R G 12X250g XW     ,0901.21.00      ,762111364357,,40762111364355,,,,,Não
NESTLE,12407255,SBUX Medium Place RST R G 12x250gXW     ,0901.21.00      ,762111364388,,40762111364393,120,STARBUCKS,134,STARBUCKS - T&M,Não
NESTLE,12407263,SBUX Dark Caffe Verona R G 12x250g XW   ,0901.21.00      ,762111364418,,40762111364416,120,STARBUCKS,134,STARBUCKS - T&M,Não
NESTLE,12407264,PASSATEMPO Seco e Doce Flocos 54x150g BR,1905.31.00      ,7891000283950,,7891000283967,105,BISCOITOS,32,PASSATEMPO BISCOITOS SECOS & DOCES,Sim
NESTLE,12407265,PASSATEMPO Seco e Doce Morango 54x150gBR,1905.31.00      ,7891000283998,,7891000284001,105,BISCOITOS,32,PASSATEMPO BISCOITOS SECOS & DOCES,Sim
NESTLE,12407266,PASSATEMPO ChocoMix SecoeDoce 54x150g BR,1905.31.00      ,7891000284032,,7891000284049,105,BISCOITOS,32,PASSATEMPO BISCOITOS SECOS & DOCES,Sim
NESTLE,12408233,KIT KAT 2 Finger 1x13kg CL              ,1905.32.00      ,7891000284070,,7891000284087,,,,,Não
NESTLE,12408234,NESCAU 2.0 ACTGOAchocPoSachet 12x900g BR,1806.90.00EX01  ,7891000284117,,7891000284124,104,BEBIDAS POS,20,NESCAU SACHET 2.0 800G,Sim
NESTLE,12408235,NESCAFE MATINAL Fco 12x160g BR          ,2101.11.10      ,7891000284155,,7891000284162,118,NESCAFE,127,NESCAFE VIDRO 160G,Sim
NESTLE,12408255,NESCAFE ORIGINAL Fco 12x160g BR         ,2101.11.10      ,7891000284193,,7891000284209,118,NESCAFE,127,NESCAFE VIDRO 160G,Sim
NESTLE,12408256,NESCAFE TRADICAO Fco 12x160g BR         ,2101.11.10      ,7891000284230,,7891000284247,118,NESCAFE,127,NESCAFE VIDRO 160G,Sim
NESTLE,12408470,KIT KAT Tablete Framboesa 4 14x102g  BR ,1905.32.00      ,7891000284292,7891000284308,7891000284315,108,CHOCOLATES NESTLE,58,KIT KAT TABLETES,Não
NESTLE,12408472,KIT KAT Tablete Maracuja 4 14x102g  BR  ,1905.32.00      ,7891000284384,7891000284391,7891000284407,108,CHOCOLATES NESTLE,58,KIT KAT TABLETES,Sim
NESTLE,12408474,NEGRESCO Bisc Rech SvtMorango 63x140g BR,1905.31.00      ,7891000284483,,7891000284476,105,BISCOITOS,25,BISCOITOS DEMAIS RECHEADOS,Sim
NESTLE,12408532,NESCAU MaxCerealBebidaGarr 4 6x260ml  BR,2202.99.00EX01  ,7891000284599,,7891000284605,110,FAST,68,ACHOC. PET ESPECIAIS,Sim
NESTLE,12408533,GALAK Bebida Garr 4 6x270ml  BR         ,2202.99.00      ,7891000284636,,7891000284643,110,FAST,69,ACHOC. PET REGULAR,Sim
NESTLE,12408542,BONO Bisc Rech Churros 63x140g BR       ,1905.31.00      ,7891000284568,,7891000284551,105,BISCOITOS,25,BISCOITOS DEMAIS RECHEADOS,Sim
NESTLE,12408631,NESLAC Composto Lacteo 6 3x400g  BR     ,1901.10.10      ,7891000284674,,7891000284681,,,,,Não
NESTLE,12408632,NAN COMFOR 3 FormulaInfantil 6 3x400g BR,1901.10.10      ,7891000284711,,7891000284728,,,,,Não
NESTLE,12408633,NAN COMFOR 2 FormulaInfantil 6 3x400g BR,1901.10.10      ,7891000284759,,7891000284766,,,,,Não
NESTLE,12408634,NAN COMFOR 1 FormulaInfantil 6 3x400g BR,1901.10.10      ,7891000284797,,7891000284803,,,,,Não
NESTLE,12408708,DOG CHOW PAPITA Extra Life 20kg BR      ,2309.10.00      ,7891000016213,,                  ,255,6-Ração Premium Dog,2,Dog Chow (Regular),Não
NESTLE,12408709,DOGCHOW ADULT ExtraLife Med Gde 10 1kgBR,2309.10.00      ,7896015606565,,                  ,255,6-Ração Premium Dog,2,Dog Chow (Regular),Sim
NESTLE,12408750,DOGCHOW LIGHT Adulto ExtraLife 10x1kg BR,2309.90.10EX01  ,7896015606466,,7891000284872,255,6-Ração Premium Dog,2,Dog Chow (Regular),Não
NESTLE,12408751,DOG CHOW 7  Extra Life 10x1kg BR        ,2309.90.10EX01  ,7891000020487,,7891000284902,255,6-Ração Premium Dog,2,Dog Chow (Regular),Não
NESTLE,12408826,MOLICO LepoParcialDesn Fibras24x260gBR  ,1901.10.10      ,7891000285015,,7891000285022,113,LEITE EM PO,83,MOLICO ESPECIAIS,Sim
NESTLE,12408849,NINHO Lepo Instant New Fort  24x380g BR ,1901.10.10      ,7891000284933,,7891000284940,113,LEITE EM PO,89,NINHO FORT+ FIBRAS LATA,Não
NESTLE,12408873,NINHO Leite em Po Semi Desn 24x350g BR  ,0402.21.20      ,7891000284971,,7891000284988,113,LEITE EM PO,91,NINHO LEVINHO LATA,Sim
NESTLE,12408881,NINHO Lepo Hora da Escola 12x350g BR    ,1901.10.10      ,7891000285053,,7891000285060,113,LEITE EM PO,88,NINHO ESPECIAIS,Sim
NESTLE,12408903,PEPTAMEN1.5 IsentodeSabor24x250mlSYCNBR ,2106.90.90      ,7891000083024,,7891000083031,,,,,Não
NESTLE,12408916,NINHO Lepo Instant NewForti  12x750g BR ,1901.10.10      ,7891000285091,,7891000285107,113,LEITE EM PO,90,NINHO FORT+ FIBRAS SACHET,Não
NESTLE,12408917,NINHO Lepo Hora de Dormir 12x350g BR    ,1901.10.10      ,7891000285138,,7891000285145,113,LEITE EM PO,88,NINHO ESPECIAIS,Sim
NESTLE,12408971,GALAK CookieGotasChocBranco 52 3x20g  BR,1905.31.00      ,7891000287552,7891000285176,7891000285183,105,BISCOITOS,24,BISCOITOS COOKIES,Sim
NESTLE,12408972,ALPINO Cookie Gotas Choc 52 3x20g BR    ,1905.31.00      ,7891000287521,7891000285213,7891000285220,105,BISCOITOS,24,BISCOITOS COOKIES,Sim
NESTLE,12409080,DOGCHOW Adlt TdTm c  Frango 15x100g XI  ,2309.10.00      ,7891000115657,                  ,7891000240571,,,,,Não
NESTLE,12409081,DOGCHOW Filh TdTm c  Frango 15x100g XI  ,2309.10.00      ,7891000115695,                  ,7891000241059,,,,,Não
NESTLE,12409082,DOGCHOW Adlt TdTm c  Cord 15x100g XI    ,2309.10.00      ,7891000115671,,7891000113547,,,,,Não
NESTLE,12409083,DOGCHOW AdltTdTm c  MixFrgCar 15x100g XI,2309.10.00      ,7891000115718,,7891000241103,,,,,Não
NESTLE,12409084,DOGCHOW Filh TdTm c  Car 15x100g XI     ,2309.10.00      ,7891000244746,                  ,7891000247761,,,,,Não
NESTLE,12409085,DOGCHOW Adlt TdTm c  Carne 15x100g XI   ,2309.10.00      ,7891000115633,,7891000240540,,,,,Não
NESTLE,12409086,DOGCHOW Adlt TdTm c  Peru 15x100g XI    ,2309.10.00      ,7891000115619,,7891000240618,,,,,Não
NESTLE,12409087,DOG CHOW FilhMinis ePeq c Frg 15x100g XI,2309.10.00      ,7891000244760,,7891000247723,,,,,Não
NESTLE,12409088,DOG CHOW AdltMinis ePeq c Frg 15x100g XI,2309.10.00      ,7891000244111,,7891000247754,,,,,Não
NESTLE,12409089,DCHOWAdltMinisEPeqc MixFrgePer 15x100gXI,2309.10.00      ,7891000244159,                  ,7891000247662,,,,,Não
NESTLE,12409090,DOG CHOW Adlt Minis ePeqc Slm 15x100g XI,2309.10.00      ,7891000244722,,7891000247778,,,,,Não
NESTLE,12409091,DOG CHOW AdltMinis ePeq c Car 15x100g XI,2309.10.00      ,7891000244135,,7891000249857,,,,,Não
GAROTO,12409249,GAROTO CookieCoresGotasChoc 52 3x20g  BR,1905.31.00      ,7891008113983,7891008113822,17891008113836,,,,,Não
NESTLE,12409258,RESOURCE FIBER MAIS Flora 500x5g XW     ,2106.90.30      ,7613037082609,,7613037082609,,,,,Não
NESTLE,12409492,NDG EspRistArdenza 16Cap3x112g XQ       ,0901.21.00      ,7613035177611,,7613035177628,109,DOLCE GUSTO,63,16 CAPS IMPULSO,Sim
NESTLE,12409495,NDG Esp Decaf Blue 16Cap3x96g XQ        ,0901.22.00      ,7613035260771,,7613035260788,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12409496,NDG Ristretto 16Cap3x104g XQ            ,0901.21.00      ,7613035260566,,7613035260573,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12409497,NDG MarrakeshStTea 16Cap3x116 8g XQ     ,2101.20.10      ,7613034908070,,7613034908087,,,,,Não
NESTLE,12409655,NUTREN JUNIOR Baunilha 12x400g BR       ,2106.90.90      ,7891000285503,,7891000285510,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Sim
NESTLE,12409656,BONO Wafer Alpino 48x110g BR            ,1905.32.00      ,7891000285541,,7891000285558,105,BISCOITOS,26,BISCOITOS WAFER,Sim
NESTLE,12409657,NUTREN 1.0 Baunilha 12x400g BR          ,2106.90.90      ,7891000285589,,7891000285596,,,,,Não
NESTLE,12409925,BONO Wafer Mrg Sensacao 48x110g BR      ,1905.32.00      ,7891000285626,,7891000285633,105,BISCOITOS,26,BISCOITOS WAFER,Sim
NESTLE,12410025,NESC DLC GST Nestea Limao 1x8g BR       ,2101.20.10      ,7891000285664,,7891000285671,,,,,Não
NESTLE,12410026,NESC DLC GST Nestea Pess 1x8g BR        ,2101.20.10      ,7891000285701,,7891000285718,,,,,Não
NESTLE,12410095,NESCAFE KIRMA FiestasPatriotas 12x190gPE,50201700,7891000285886,,7891000285893,,,,,Não
NESTLE,12410096,ISOSOURCE 1.5 s FibrasBaunilha6x1000mlBR,2106.90.90      ,7891000285923,,7891000285930,,,,,Não
NESTLE,12410104,NESC DLC GST Lungo 16Caps 3x112g BR     ,0901.21.00      ,7501059273245,,17501059273242,109,DOLCE GUSTO,64,16 CAPS TODO DIA,Sim
NESTLE,12410107,MAGGI Caldo Po Carne 96x35g BR          ,2104.10.11      ,7891000285800,,7891000285817,117,MAGGI,115,CALDOS,Sim
NESTLE,12410129,MAGGI Caldo Po Galinha 96x35g BR        ,2104.10.11      ,7891000285848,,7891000285855,117,MAGGI,115,CALDOS,Sim
NESTLE,12410185,NESCAFE GOLD ESPRESSO Fco 6x100g BR     ,2101.11.10      ,7613037094732,,7613037095340,118,NESCAFE,121,GOLD SOLUVEL,Sim
NESTLE,12410440,NESTON 3 Cereais Sachet 12x210g N1 BR   ,1104.29.00      ,7891000098950,,7891000098967,106,CEREAIS FAMILIA,40,NESTON 3C SACHET,Sim
NESTLE,12410450,NESTON 3 Cereais 18x400g N2 BR          ,1104.29.00      ,7891000011300,,17891000009267,106,CEREAIS FAMILIA,39,NESTON 3C LATA,Sim
NESTLE,12410607,MOCA Doce de Leite Coco 48x370g BR      ,1901.90.20      ,7891000286104,,7891000286111,114,LEITES CULINARIOS,101,MOCA DOCE DE LEITE,Sim
NESTLE,12410831,NINHO Lepo Instantaneo 21x175g BR       ,0402.21.10      ,7891000286159,,7891000286166,113,LEITE EM PO,94,NINHO SACHET 175G,Não
NESTLE,12411597,NESL SPRMCmptoLact4x1 6kgPRMochilaGrtsBR,1901.10.10      ,7891000286401,,7891000286418,,,,,Não
NESTLE,12411616,NESCAFE ORIGINAL 12x230g BO             ,2101.11.10      ,7891000286449,,7891000286456,,,,,Não
NESTLE,12411619,NESCAFE TRADICION 12x230g BO            ,2101.11.10      ,7891000286487,,7891000286494,,,,,Não
NESTLE,12411620,MOCA Rech Cob Churros NPro 6x2 6kg BR   ,1901.90.90      ,7891000286524,,7891000286531,521,01-NP Lácteos,1,01a-Top Lácteos,Sim
NESTLE,12411621,MOCA Rech Cob Choc Avl NPro 6x2 6kg BR  ,1806.20.00      ,7891000286562,,7891000286579,521,01-NP Lácteos,1,01a-Top Lácteos,Sim
NESTLE,12411631,NESTON Bebida Garrafa 4 6x280ml  PRRotBR,2202.99.00      ,7891000090732,,7891000090046,110,FAST,69,ACHOC. PET REGULAR,Não
NESTLE,12411947,SBUX Espr Torrado Grao 6x453 59g NPro BR,0901.21.00      ,762111887047,,40762111887045,,,,,Não
NESTLE,12412212,NESC DLC GST Caffe Lungo 1x7g N2 BR     ,0901.21.00      ,7891000287361,,7891000287378,,,,,Não
NESTLE,12412395,MOCA LeiCondTrdlLata 48x395g PRSodie BR ,0402.99.00      ,7891000100103,,17891000010010,,,,,Não
NESTLE,12412600,NINHO Lepo Instantaneo 12x625g BR       ,0402.21.10      ,7891000286722,,7891000286739,,,,,Não
NESTLE,12412601,NINHO Lepo Instantaneo 12x300g BR       ,0402.21.10      ,7891000286760,,7891000286777,,,,,Não
NESTLE,12412602,NESCAU Max Achoc Po 48x40g Agrts BR     ,1806.90.00EX01  ,7891000286807,,7891000286814,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
GAROTO,12413088,GAROTO Wafer Mrg 32x110g BR             ,1905.32.00      ,7891000286852,,7891000286869,,,,,Não
GAROTO,12413089,GAROTO Wafer Choc 32x110g BR            ,1905.32.00      ,7891000286890,,7891000286906,,,,,Não
NESTLE,12413172,NESTLE SaoLuiz Wafer Mrg 32x110g BR     ,1905.32.00      ,7891000286944,,7891000286951,,,,,Não
NESTLE,12413173,NESTLE SaoLuiz Wafer Choc 32x110g BR    ,1905.32.00      ,7891000286982,,7891000286999,,,,,Não
NESTLE,12413303,PSTMP Bisc Rech Mrg Chambinho 32x80g BR ,1905.31.00      ,7891000287040,,7891000287057,105,BISCOITOS,31,PASSATEMPO BISCOITOS RECHEADOS,Sim
NESTLE,12413323,NESCAU Protein 4 6x280ml  PRRot BR      ,2202.99.00EX01  ,7891000252185,,7891000252192,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
NESTLE,12413524,STARBUCKS Xar Baunilha NPro 4x1L BR     ,2106.90.90      ,762111076755,,40762111076753,,,,,Não
NESTLE,12413525,STARBUCKS Xar Caramelo NPro 4x1L BR     ,2106.90.90      ,762111098832,,40762111098830,,,,,Não
NESTLE,12413526,STARBUCKS Xar Baun S Acu NPro 4x1L BR   ,2106.90.60      ,762111246424,,40762111246422,,,,,Não
NESTLE,12413527,STARBUCKS Xar Avela NPro 4x1L BR        ,2106.90.90      ,762111238580,,40762111238588,,,,,Não
NESTLE,12413755,NESTLE Farinha Lactea Aveia 50x30g BR   ,1901.10.20      ,7891000287095,,7891000287101,,,,,Não
NESTLE,12413903,NESTLE Creme deLeiteUht 10 Gdr 27x200gBR,0401.50.21      ,7891000126905,,17891000012694,,,,,Não
NESTLE,12414066,NESQUIK Morango 24x380g PRRot BR        ,1702.90.00      ,7891000104101,,7891000104118,9999,Produto Sem Grupo,9999,Prod.s/grupo/familia,Não
GAROTO,12414084,GAROTO Bombons Sortidos Caixa 30x250g XI,                ,7891008113952,,17891008113966,,,,,Não
NESTLE,12414100,NESTLE Sao Luiz Bisc Rech Mrg 40x130g BR,1905.31.00      ,7891000287194,,7891000287200,,,,,Não
NESTLE,12414110,NESTLE SaoLuiz Bisc Rech Choc 40x130g BR,1905.31.00      ,7891000287231,,7891000287248,,,,,Não
NESTLE,12414266,BONZO Adultos Carne e Cereais 10 1kg BR ,2309.10.00      ,7891000287293,,                  ,,,,,Não
NESTLE,12414389,BONZO Adultos Carne e Cereais 10x1kg BR ,2309.90.10EX01  ,7891000287330,,7891000287347,,,,,Não
NESTLE,12414668,NESTLE Farinha Lactea 9x600g L600P500gBR,1901.10.20      ,7891000287453,,7891000287460,106,CEREAIS FAMILIA,36,FARINHA LACTEA SACHET,Sim
NESTLE,12414675,NESC Sao Solu Fco 24x90g N1 BR          ,                ,7891000283363,,7891000283370,,,,,Não
